step,kind,objective,main_gold,main_neg,neg_gold,neg_neg,rank,main_ok,neg_ok,lr,elapsed_min,cumulative_elapsed_min,group_qas,group_main_rate,group_neg_rate
10281,example,0.024048,0.096191,0.0,0.0,0.0,0.0,True,False,3.4096742745822346e-05,224.564,476.993,,,
10282,example,0.011719,0.005524,0.0,0.0,0.0,0.0,True,False,3.409403746713868e-05,224.5841,477.0131,,,
10283,example,0.283203,0.273438,0.0,0.0,0.0,0.0,True,False,3.409133206896524e-05,224.6105,477.0394,,,
10284,example,0.217773,0.195312,0.0,0.0,0.0,0.0,True,False,3.408862655133965e-05,224.6188,477.0477,,,
10285,example,0.816406,0.578125,0.0,0.0,0.0,0.0,True,False,3.4085920914299506e-05,224.6284,477.0573,,,
10286,example,0.064941,0.061035,0.0,0.0,0.0,0.0,True,False,3.408321515788244e-05,224.6368,477.0658,,,
10287,group,0.298828,0.298828,0.0,0.0,0.0,0.0,True,False,3.4080509282126086e-05,224.7482,477.1771,4,1.0,0.0
10288,example,1.382812,0.259766,0.0,0.0,0.0,0.0,True,False,3.4077803287068034e-05,224.7658,477.1947,,,
10289,example,3.109375,0.394531,0.0,0.0,0.0,0.0,True,False,3.407509717274594e-05,224.7747,477.2036,,,
10290,example,0.949219,0.902344,0.0,0.0,0.0,0.0,True,False,3.4072390939197405e-05,224.7832,477.2122,,,
10291,example,5.0,0.789062,0.0,0.0,0.0,0.0,True,False,3.406968458646006e-05,224.7919,477.2208,,,
10292,example,4.71875,0.683594,0.0,0.0,0.0,0.0,True,False,3.406697811457155e-05,224.7999,477.2289,,,
10293,group,0.104492,0.104492,0.0,0.0,0.0,0.0,True,False,3.406427152356949e-05,224.8601,477.2891,4,1.0,0.0
10294,example,0.792969,0.765625,0.0,0.0,0.0,0.0,True,False,3.4061564813491514e-05,224.8774,477.3063,,,
10295,example,0.632812,0.375,0.0,0.0,0.0,0.0,True,False,3.4058857984375256e-05,224.885,477.3139,,,
10296,example,0.124023,0.111328,0.0,0.0,0.0,0.0,True,False,3.405615103625836e-05,224.8933,477.3222,,,
10297,example,0.423828,0.408203,0.0,0.0,0.0,0.0,True,False,3.405344396917845e-05,224.9018,477.3307,,,
10298,example,0.294922,0.263672,0.0,0.0,0.0,0.0,True,False,3.405073678317317e-05,224.9099,477.3389,,,
10299,group,0.068848,0.068848,0.0,0.0,0.0,0.0,True,False,3.4048029478280165e-05,225.0291,477.4581,4,1.0,0.0
10300,example,0.410156,0.324219,0.0,0.0,0.0,0.0,True,False,3.404532205453707e-05,225.0519,477.4808,,,
10301,group,0.191406,0.191406,0.0,0.0,0.0,0.0,True,False,3.4042614511981526e-05,225.129,477.558,4,1.0,0.0
10302,example,0.204102,0.199219,0.0,0.0,0.0,0.0,True,False,3.4039906850651196e-05,225.1473,477.5762,,,
10303,example,0.107422,0.429688,0.0,0.0,0.0,0.0,True,False,3.403719907058371e-05,225.1571,477.586,,,
10304,group,0.068359,0.068359,0.0,0.0,0.0,0.0,True,False,3.403449117181671e-05,225.2194,477.6484,4,1.0,0.0
10305,example,0.125977,0.094727,0.0,0.0,0.0,0.0,True,False,3.4031783154387864e-05,225.2404,477.6693,,,
10306,example,4.0,1.679688,0.0,0.0,0.0,0.0,True,False,3.402907501833481e-05,225.2484,477.6774,,,
10307,example,0.144531,0.578125,0.0,0.0,0.0,0.0,True,False,3.4026366763695216e-05,225.2582,477.6871,,,
10308,example,0.07666,0.015259,0.0,0.0,0.0,0.0,True,False,3.402365839050672e-05,225.2668,477.6957,,,
10309,example,0.004913,0.002151,0.0,0.0,0.0,0.0,True,False,3.402094989880699e-05,225.2752,477.7041,,,
10310,example,0.128906,0.09668,0.0,0.0,0.0,0.0,True,False,3.401824128863368e-05,225.2828,477.7118,,,
10311,example,0.179688,0.71875,0.0,0.0,0.0,0.0,True,False,3.4015532560024446e-05,225.292,477.7209,,,
10312,example,0.335938,0.335938,0.0,0.0,0.0,0.0,True,False,3.401282371301697e-05,225.3004,477.7294,,,
10313,group,0.34375,0.34375,0.0,0.0,0.0,0.0,True,False,3.40101147476489e-05,225.4116,477.8405,4,1.0,0.0
10314,example,0.332031,0.146484,0.0,0.0,0.0,0.0,True,False,3.400740566395789e-05,225.4447,477.8736,,,
10315,example,0.205078,0.820312,0.0,0.0,0.0,0.0,True,False,3.400469646198162e-05,225.4666,477.8956,,,
10316,group,0.166016,0.166016,0.0,0.0,0.0,0.0,True,False,3.400198714175777e-05,225.5674,477.9963,4,1.0,0.0
10317,example,17.125,2.40625,0.0,0.0,0.0,0.0,True,False,3.399927770332398e-05,225.5844,478.0133,,,
10318,example,0.006409,0.001839,0.0,0.0,0.0,0.0,True,False,3.3996568146717936e-05,225.5968,478.0257,,,
10319,example,0.02478,0.019653,0.0,0.0,0.0,0.0,True,False,3.3993858471977314e-05,225.6089,478.0379,,,
10320,example,0.023682,0.015564,0.0,0.0,0.0,0.0,True,False,3.3991148679139794e-05,225.6215,478.0504,,,
10321,group,0.155273,0.155273,0.0,0.0,0.0,0.0,True,False,3.398843876824304e-05,225.6863,478.1153,4,1.0,0.0
10322,example,1.25,0.953125,0.0,0.0,0.0,0.0,True,False,3.398572873932473e-05,225.7064,478.1354,,,
10323,example,0.046631,0.04126,0.0,0.0,0.0,0.0,True,False,3.398301859242256e-05,225.7179,478.1468,,,
10324,example,0.020996,0.003845,0.0,0.0,0.0,0.0,True,False,3.3980308327574196e-05,225.7265,478.1554,,,
10325,example,0.012817,0.011536,0.0,0.0,0.0,0.0,True,False,3.397759794481732e-05,225.7353,478.1643,,,
10326,group,0.458984,0.458984,0.0,0.0,0.0,0.0,True,False,3.397488744418964e-05,225.7979,478.2269,4,1.0,0.0
10327,example,0.018799,0.014343,0.0,0.0,0.0,0.0,True,False,3.397217682572881e-05,225.816,478.2449,,,
10328,group,0.671875,0.671875,0.0,0.0,0.0,0.0,True,False,3.396946608947253e-05,225.8886,478.3175,4,1.0,0.0
10329,example,0.025146,0.022217,0.0,0.0,0.0,0.0,True,False,3.3966755235458495e-05,225.9099,478.3388,,,
10330,group,11.375,11.375,0.0,0.0,0.0,0.0,True,False,3.3964044263724395e-05,226.0072,478.4361,4,1.0,0.0
10331,example,0.031494,0.015991,0.0,0.0,0.0,0.0,True,False,3.396133317430792e-05,226.0249,478.4539,,,
10332,example,2.421875,0.198242,0.0,0.0,0.0,0.0,True,False,3.395862196724677e-05,226.0377,478.4667,,,
10333,group,0.138672,0.138672,0.0,0.0,0.0,0.0,True,False,3.3955910642578633e-05,226.1303,478.5592,4,1.0,0.0
10334,example,0.78125,0.103516,0.0,0.0,0.0,0.0,True,False,3.395319920034122e-05,226.1501,478.579,,,
10335,example,0.296875,0.216797,0.0,0.0,0.0,0.0,True,False,3.39504876405722e-05,226.1639,478.5928,,,
10336,group,2.65625,2.65625,0.0,0.0,0.0,0.0,True,False,3.394777596330931e-05,226.2337,478.6627,4,1.0,0.0
10337,example,0.523438,0.357422,0.0,0.0,0.0,0.0,True,False,3.394506416859023e-05,226.2557,478.6846,,,
10338,group,0.036865,0.036865,0.0,0.0,0.0,0.0,True,False,3.394235225645267e-05,226.3239,478.7529,4,1.0,0.0
10339,example,0.005707,0.002502,0.0,0.0,0.0,0.0,True,False,3.393964022693434e-05,226.3432,478.7721,,,
10340,example,0.175781,0.703125,0.0,0.0,0.0,0.0,True,False,3.393692808007295e-05,226.3562,478.7852,,,
10341,example,1.109375,0.75,0.0,0.0,0.0,0.0,True,False,3.3934215815906206e-05,226.3676,478.7966,,,
10342,example,0.026733,0.020508,0.0,0.0,0.0,0.0,True,False,3.393150343447181e-05,226.3792,478.8081,,,
10343,group,0.671875,0.671875,0.0,0.0,0.0,0.0,True,False,3.392879093580748e-05,226.4449,478.8738,4,1.0,0.0
10344,example,0.363281,0.300781,0.0,0.0,0.0,0.0,True,False,3.3926078319950934e-05,226.4642,478.8931,,,
10345,example,0.118164,0.472656,0.0,0.0,0.0,0.0,True,False,3.3923365586939885e-05,226.4764,478.9054,,,
10346,group,0.648438,0.648438,0.0,0.0,0.0,0.0,True,False,3.392065273681205e-05,226.6112,479.0401,4,1.0,0.0
10347,example,4.5625,0.734375,0.0,0.0,0.0,0.0,True,False,3.3917939769605146e-05,226.6313,479.0603,,,
10348,example,0.046387,0.006775,0.0,0.0,0.0,0.0,True,False,3.391522668535689e-05,226.6427,479.0717,,,
10349,group,0.984375,0.984375,0.0,0.0,0.0,0.0,True,False,3.391251348410501e-05,226.7183,479.1472,4,1.0,0.0
10350,example,0.044922,0.042236,0.0,0.0,0.0,0.0,True,False,3.390980016588724e-05,226.7486,479.1775,,,
10351,example,0.007172,0.003204,0.0,0.0,0.0,0.0,True,False,3.3907086730741295e-05,226.7679,479.1969,,,
10352,example,0.128906,0.515625,0.0,0.0,0.0,0.0,True,False,3.39043731787049e-05,226.7983,479.2272,,,
10353,example,0.004364,0.001472,0.0,0.0,0.0,0.0,True,False,3.390165950981578e-05,226.8335,479.2624,,,
10354,group,0.234375,0.234375,0.0,0.0,0.0,0.0,True,False,3.3898945724111666e-05,226.8954,479.3243,4,1.0,0.0
10355,group,3.828125,3.828125,0.0,0.0,0.0,0.0,True,False,3.389623182163031e-05,226.968,479.3969,4,1.0,0.0
10356,example,0.337891,0.332031,0.0,0.0,0.0,0.0,True,False,3.389351780240942e-05,227.0053,479.4343,,,
10357,group,0.155273,0.155273,0.0,0.0,0.0,0.0,True,False,3.389080366648674e-05,227.072,479.5009,4,1.0,0.0
10358,group,0.316406,0.316406,0.0,0.0,0.0,0.0,True,False,3.388808941390001e-05,227.217,479.6459,4,1.0,0.0
10359,group,0.245117,0.245117,0.0,0.0,0.0,0.0,True,False,3.388537504468697e-05,227.2925,479.7215,4,1.0,0.0
10360,example,0.189453,0.025146,0.0,0.0,0.0,0.0,True,False,3.388266055888536e-05,227.3116,479.7406,,,
10361,example,0.031982,0.008972,0.0,0.0,0.0,0.0,True,False,3.387994595653291e-05,227.3251,479.7541,,,
10362,example,0.207031,0.828125,0.0,0.0,0.0,0.0,True,False,3.387723123766738e-05,227.3337,479.7627,,,
10363,example,3.546875,0.408203,0.0,0.0,0.0,0.0,True,False,3.3874516402326514e-05,227.3432,479.7721,,,
10364,example,0.100586,0.402344,0.0,0.0,0.0,0.0,True,False,3.387180145054804e-05,227.3516,479.7805,,,
10365,example,0.063477,0.05957,0.0,0.0,0.0,0.0,True,False,3.386908638236972e-05,227.3614,479.7903,,,
10366,example,0.296875,1.1875,0.0,0.0,0.0,0.0,True,False,3.38663711978293e-05,227.3705,479.7994,,,
10367,group,0.202148,0.202148,0.0,0.0,0.0,0.0,True,False,3.386365589696453e-05,227.474,479.903,4,1.0,0.0
10368,example,0.609375,0.601562,0.0,0.0,0.0,0.0,True,False,3.386094047981318e-05,227.4924,479.9213,,,
10369,example,0.182617,0.147461,0.0,0.0,0.0,0.0,True,False,3.385822494641297e-05,227.5029,479.9318,,,
10370,example,0.002792,0.001053,0.0,0.0,0.0,0.0,True,False,3.3855509296801686e-05,227.5118,479.9408,,,
10371,example,0.063965,0.058838,0.0,0.0,0.0,0.0,True,False,3.3852793531017074e-05,227.5227,479.9517,,,
10372,example,0.03833,0.034912,0.0,0.0,0.0,0.0,True,False,3.38500776490969e-05,227.5313,479.9603,,,
10373,example,0.029663,0.025391,0.0,0.0,0.0,0.0,True,False,3.384736165107892e-05,227.54,479.969,,,
10374,example,0.011108,0.005859,0.0,0.0,0.0,0.0,True,False,3.384464553700089e-05,227.5497,479.9786,,,
10375,example,0.006927,0.004547,0.0,0.0,0.0,0.0,True,False,3.3841929306900594e-05,227.5578,479.9868,,,
10376,example,0.296875,0.294922,0.0,0.0,0.0,0.0,True,False,3.3839212960815777e-05,227.5666,479.9955,,,
10377,example,0.211914,0.209961,0.0,0.0,0.0,0.0,True,False,3.383649649878422e-05,227.5755,480.0044,,,
10378,example,0.100586,0.097168,0.0,0.0,0.0,0.0,True,False,3.383377992084369e-05,227.5843,480.0132,,,
10379,example,0.363281,0.361328,0.0,0.0,0.0,0.0,True,False,3.383106322703194e-05,227.5937,480.0227,,,
10380,example,0.104492,0.096191,0.0,0.0,0.0,0.0,True,False,3.382834641738677e-05,227.6026,480.0315,,,
10381,group,0.045898,0.045898,0.0,0.0,0.0,0.0,True,False,3.382562949194594e-05,227.6617,480.0906,4,1.0,0.0
10382,example,0.008545,0.005798,0.0,0.0,0.0,0.0,True,False,3.382291245074722e-05,227.6792,480.1081,,,
10383,example,0.097168,0.089844,0.0,0.0,0.0,0.0,True,False,3.3820195293828396e-05,227.6877,480.1166,,,
10384,example,0.032471,0.025391,0.0,0.0,0.0,0.0,True,False,3.3817478021227255e-05,227.6962,480.1251,,,
10385,group,0.043457,0.043457,0.0,0.0,0.0,0.0,True,False,3.3814760632981566e-05,227.8145,480.2434,4,1.0,0.0
10386,example,1.625,0.217773,0.0,0.0,0.0,0.0,True,False,3.381204312912911e-05,227.8317,480.2606,,,
10387,example,0.230469,0.22168,0.0,0.0,0.0,0.0,True,False,3.380932550970767e-05,227.8466,480.2755,,,
10388,example,0.113281,0.11084,0.0,0.0,0.0,0.0,True,False,3.380660777475504e-05,227.8619,480.2909,,,
10389,example,0.176758,0.168945,0.0,0.0,0.0,0.0,True,False,3.3803889924308996e-05,227.8735,480.3025,,,
10390,example,0.164062,0.65625,0.0,0.0,0.0,0.0,True,False,3.380117195840733e-05,227.9313,480.3602,,,
10391,example,0.166992,0.158203,0.0,0.0,0.0,0.0,True,False,3.3798453877087834e-05,227.9469,480.3758,,,
10392,example,0.378906,0.375,0.0,0.0,0.0,0.0,True,False,3.379573568038831e-05,227.9634,480.3923,,,
10393,example,0.039795,0.031494,0.0,0.0,0.0,0.0,True,False,3.379301736834653e-05,227.9787,480.4077,,,
10394,example,6.75,1.101562,0.0,0.0,0.0,0.0,True,False,3.3790298941000304e-05,227.996,480.4249,,,
10395,example,0.016357,0.013611,0.0,0.0,0.0,0.0,True,False,3.3787580398387425e-05,228.01,480.4389,,,
10396,example,0.085449,0.07373,0.0,0.0,0.0,0.0,True,False,3.378486174054569e-05,228.0223,480.4512,,,
10397,example,0.053955,0.042725,0.0,0.0,0.0,0.0,True,False,3.37821429675129e-05,228.0341,480.463,,,
10398,example,0.263672,1.054688,0.0,0.0,0.0,0.0,True,False,3.377942407932685e-05,228.0612,480.4901,,,
10399,example,1.125,0.703125,0.0,0.0,0.0,0.0,True,False,3.377670507602535e-05,228.089,480.5179,,,
10400,example,0.12793,0.511719,0.0,0.0,0.0,0.0,True,False,3.3773985957646205e-05,228.1212,480.5501,,,
10401,example,0.123535,0.494141,0.0,0.0,0.0,0.0,True,False,3.377126672422721e-05,228.1474,480.5764,,,
10402,example,0.027344,0.021606,0.0,0.0,0.0,0.0,True,False,3.376854737580619e-05,228.1644,480.5933,,,
10403,group,4.5625,4.5625,0.0,0.0,0.0,0.0,True,False,3.376582791242094e-05,228.2981,480.727,4,1.0,0.0
10404,example,1.632812,0.181641,0.0,0.0,0.0,0.0,True,False,3.376310833410928e-05,228.3179,480.7468,,,
10405,example,0.031006,0.017578,0.0,0.0,0.0,0.0,True,False,3.376038864090901e-05,228.3288,480.7578,,,
10406,example,0.008057,0.004303,0.0,0.0,0.0,0.0,True,False,3.375766883285796e-05,228.3404,480.7693,,,
10407,example,0.043701,0.174805,0.0,0.0,0.0,0.0,True,False,3.3754948909993945e-05,228.3612,480.7901,,,
10408,example,0.163086,0.652344,0.0,0.0,0.0,0.0,True,False,3.375222887235477e-05,228.3764,480.8053,,,
10409,example,0.972656,0.710938,0.0,0.0,0.0,0.0,True,False,3.374950871997826e-05,228.3982,480.8272,,,
10410,example,21.0,1.0,0.0,0.0,0.0,0.0,True,False,3.374678845290223e-05,228.4087,480.8376,,,
10411,example,1.570312,0.351562,0.0,0.0,0.0,0.0,True,False,3.37440680711645e-05,228.4173,480.8462,,,
10412,example,0.435547,0.433594,0.0,0.0,0.0,0.0,True,False,3.374134757480292e-05,228.4288,480.8577,,,
10413,example,0.174805,0.699219,0.0,0.0,0.0,0.0,True,False,3.3738626963855284e-05,228.4563,480.8853,,,
10414,example,24.75,4.90625,0.0,0.0,0.0,0.0,True,False,3.373590623835943e-05,228.4687,480.8976,,,
10415,example,0.078125,0.061768,0.0,0.0,0.0,0.0,True,False,3.3733185398353195e-05,228.4775,480.9064,,,
10416,example,0.100098,0.09668,0.0,0.0,0.0,0.0,True,False,3.3730464443874395e-05,228.5147,480.9437,,,
10417,example,0.129883,0.126953,0.0,0.0,0.0,0.0,True,False,3.372774337496088e-05,228.5267,480.9556,,,
10418,example,0.146484,0.585938,0.0,0.0,0.0,0.0,True,False,3.372502219165046e-05,228.5467,480.9757,,,
10419,example,0.241211,0.964844,0.0,0.0,0.0,0.0,True,False,3.372230089398098e-05,228.5822,481.0112,,,
10420,group,0.601562,0.601562,0.0,0.0,0.0,0.0,True,False,3.3719579481990286e-05,228.7143,481.1432,4,1.0,0.0
10421,group,10.6875,10.6875,0.0,0.0,0.0,0.0,True,False,3.37168579557162e-05,228.8364,481.2654,4,1.0,0.0
10422,example,0.081055,0.05957,0.0,0.0,0.0,0.0,True,False,3.3714136315196574e-05,228.8622,481.2912,,,
10423,group,0.129883,0.129883,0.0,0.0,0.0,0.0,True,False,3.371141456046924e-05,228.9767,481.4057,4,1.0,0.0
10424,example,0.439453,0.433594,0.0,0.0,0.0,0.0,True,False,3.3708692691572047e-05,228.9971,481.4261,,,
10425,example,0.014343,0.011902,0.0,0.0,0.0,0.0,True,False,3.3705970708542833e-05,229.008,481.4369,,,
10426,example,0.470703,0.410156,0.0,0.0,0.0,0.0,True,False,3.3703248611419455e-05,229.0163,481.4453,,,
10427,example,0.097168,0.388672,0.0,0.0,0.0,0.0,True,False,3.3700526400239735e-05,229.0255,481.4544,,,
10428,example,0.046143,0.042969,0.0,0.0,0.0,0.0,True,False,3.369780407504156e-05,229.0341,481.463,,,
10429,example,0.097168,0.081543,0.0,0.0,0.0,0.0,True,False,3.369508163586276e-05,229.0432,481.4721,,,
10430,example,0.006378,0.002106,0.0,0.0,0.0,0.0,True,False,3.369235908274118e-05,229.0521,481.481,,,
10431,example,0.020752,0.01178,0.0,0.0,0.0,0.0,True,False,3.3689636415714686e-05,229.0644,481.4933,,,
10432,example,1.109375,0.164062,0.0,0.0,0.0,0.0,True,False,3.368691363482113e-05,229.0728,481.5018,,,
10433,example,0.470703,0.462891,0.0,0.0,0.0,0.0,True,False,3.368419074009836e-05,229.082,481.5109,,,
10434,example,0.339844,0.263672,0.0,0.0,0.0,0.0,True,False,3.3681467731584256e-05,229.0906,481.5195,,,
10435,example,0.097168,0.388672,0.0,0.0,0.0,0.0,True,False,3.367874460931667e-05,229.0992,481.5282,,,
10436,example,0.117188,0.086914,0.0,0.0,0.0,0.0,True,False,3.367602137333344e-05,229.1081,481.537,,,
10437,example,0.007263,0.000721,0.0,0.0,0.0,0.0,True,False,3.367329802367246e-05,229.117,481.5459,,,
10438,example,0.466797,1.867188,0.0,0.0,0.0,0.0,True,False,3.367057456037157e-05,229.1256,481.5545,,,
10439,group,0.061279,0.061279,0.0,0.0,0.0,0.0,True,False,3.3667850983468664e-05,229.2339,481.6628,4,1.0,0.0
10440,example,0.46875,0.261719,0.0,0.0,0.0,0.0,True,False,3.366512729300159e-05,229.2525,481.6815,,,
10441,example,0.164062,0.15332,0.0,0.0,0.0,0.0,True,False,3.366240348900822e-05,229.2633,481.6922,,,
10442,example,0.004578,0.003281,0.0,0.0,0.0,0.0,True,False,3.3659679571526436e-05,229.2721,481.7011,,,
10443,example,0.033936,0.030151,0.0,0.0,0.0,0.0,True,False,3.3656955540594096e-05,229.2807,481.7097,,,
10444,example,0.185547,0.033691,0.0,0.0,0.0,0.0,True,False,3.3654231396249086e-05,229.2893,481.7183,,,
10445,example,1.273438,0.652344,0.0,0.0,0.0,0.0,True,False,3.3651507138529284e-05,229.2997,481.7286,,,
10446,example,1.085938,1.085938,0.0,0.0,0.0,0.0,True,False,3.364878276747256e-05,229.3084,481.7373,,,
10447,example,0.019409,0.012268,0.0,0.0,0.0,0.0,True,False,3.364605828311679e-05,229.317,481.7459,,,
10448,example,0.163086,0.652344,0.0,0.0,0.0,0.0,True,False,3.364333368549986e-05,229.3256,481.7545,,,
10449,example,0.644531,0.519531,0.0,0.0,0.0,0.0,True,False,3.3640608974659657e-05,229.336,481.765,,,
10450,group,0.117676,0.117676,0.0,0.0,0.0,0.0,True,False,3.3637884150634044e-05,229.4635,481.8924,4,1.0,0.0
10451,example,0.390625,0.373047,0.0,0.0,0.0,0.0,True,False,3.363515921346093e-05,229.4819,481.9109,,,
10452,example,14.0625,1.648438,0.0,0.0,0.0,0.0,True,False,3.36324341631782e-05,229.4984,481.9273,,,
10453,example,0.332031,0.302734,0.0,0.0,0.0,0.0,True,False,3.362970899982373e-05,229.5265,481.9555,,,
10454,example,0.131836,0.126953,0.0,0.0,0.0,0.0,True,False,3.362698372343542e-05,229.5388,481.9677,,,
10455,example,0.005554,0.002579,0.0,0.0,0.0,0.0,True,False,3.3624258334051154e-05,229.5505,481.9794,,,
10456,example,0.018433,0.005585,0.0,0.0,0.0,0.0,True,False,3.362153283170883e-05,229.5661,481.9951,,,
10457,example,0.017334,0.014893,0.0,0.0,0.0,0.0,True,False,3.361880721644634e-05,229.5755,482.0044,,,
10458,example,0.828125,0.816406,0.0,0.0,0.0,0.0,True,False,3.3616081488301585e-05,229.5849,482.0139,,,
10459,example,2.640625,0.412109,0.0,0.0,0.0,0.0,True,False,3.361335564731246e-05,229.5936,482.0225,,,
10460,example,16.5,2.25,0.0,0.0,0.0,0.0,True,False,3.361062969351687e-05,229.6025,482.0314,,,
10461,example,0.449219,0.275391,0.0,0.0,0.0,0.0,True,False,3.36079036269527e-05,229.6118,482.0407,,,
10462,example,0.40625,0.371094,0.0,0.0,0.0,0.0,True,False,3.360517744765788e-05,229.6207,482.0496,,,
10463,example,0.119141,0.476562,0.0,0.0,0.0,0.0,True,False,3.3602451155670285e-05,229.6287,482.0577,,,
10464,example,0.460938,0.449219,0.0,0.0,0.0,0.0,True,False,3.3599724751027836e-05,229.6368,482.0658,,,
10465,group,0.091797,0.091797,0.0,0.0,0.0,0.0,True,False,3.359699823376844e-05,229.7584,482.1873,4,1.0,0.0
10466,example,0.464844,0.310547,0.0,0.0,0.0,0.0,True,False,3.359427160393001e-05,229.7758,482.2047,,,
10467,example,0.063965,0.061035,0.0,0.0,0.0,0.0,True,False,3.359154486155045e-05,229.7841,482.2131,,,
10468,group,0.427734,0.427734,0.0,0.0,0.0,0.0,True,False,3.358881800666767e-05,229.9098,482.3387,4,1.0,0.0
10469,example,0.160156,0.146484,0.0,0.0,0.0,0.0,True,False,3.358609103931959e-05,229.9314,482.3603,,,
10470,example,5.6875,0.894531,0.0,0.0,0.0,0.0,True,False,3.358336395954411e-05,229.9426,482.3716,,,
10471,group,0.062988,0.062988,0.0,0.0,0.0,0.0,True,False,3.358063676737917e-05,230.0764,482.5053,4,1.0,0.0
10472,group,0.201172,0.201172,0.0,0.0,0.0,0.0,True,False,3.357790946286267e-05,230.2375,482.6664,4,1.0,0.0
10473,example,0.10498,0.419922,0.0,0.0,0.0,0.0,True,False,3.357518204603254e-05,230.2592,482.6882,,,
10474,example,1.976562,1.304688,0.0,0.0,0.0,0.0,True,False,3.357245451692669e-05,230.2729,482.7019,,,
10475,example,0.484375,0.474609,0.0,0.0,0.0,0.0,True,False,3.356972687558306e-05,230.2852,482.7141,,,
10476,example,0.048096,0.192383,0.0,0.0,0.0,0.0,True,False,3.3566999122039575e-05,230.2996,482.7285,,,
10477,group,0.308594,0.308594,0.0,0.0,0.0,0.0,True,False,3.356427125633414e-05,230.4339,482.8629,4,1.0,0.0
10478,example,1.28125,0.188477,0.0,0.0,0.0,0.0,True,False,3.3561543278504695e-05,230.4558,482.8847,,,
10479,example,0.006592,0.003525,0.0,0.0,0.0,0.0,True,False,3.355881518858918e-05,230.4693,482.8982,,,
10480,example,0.052979,0.211914,0.0,0.0,0.0,0.0,True,False,3.35560869866255e-05,230.4959,482.9249,,,
10481,example,0.050781,0.03125,0.0,0.0,0.0,0.0,True,False,3.3553358672651606e-05,230.5086,482.9375,,,
10482,example,6.25,1.171875,0.0,0.0,0.0,0.0,True,False,3.3550630246705426e-05,230.534,482.963,,,
10483,group,0.078613,0.078613,0.0,0.0,0.0,0.0,True,False,3.3547901708824906e-05,230.6275,483.0564,4,1.0,0.0
10484,example,0.011108,0.005585,0.0,0.0,0.0,0.0,True,False,3.3545173059047966e-05,230.6457,483.0747,,,
10485,example,6.625,0.992188,0.0,0.0,0.0,0.0,True,False,3.3542444297412546e-05,230.6549,483.0838,,,
10486,example,0.008972,0.002274,0.0,0.0,0.0,0.0,True,False,3.353971542395661e-05,230.664,483.0929,,,
10487,example,0.018677,0.003128,0.0,0.0,0.0,0.0,True,False,3.3536986438718075e-05,230.6729,483.1018,,,
10488,example,0.001945,0.001625,0.0,0.0,0.0,0.0,True,False,3.353425734173489e-05,230.6817,483.1107,,,
10489,example,0.022339,0.019653,0.0,0.0,0.0,0.0,True,False,3.353152813304501e-05,230.6907,483.1197,,,
10490,group,0.09375,0.09375,0.0,0.0,0.0,0.0,True,False,3.352879881268637e-05,230.7482,483.1771,4,1.0,0.0
